name;offset;size;description;bitfield
uncore.mca.bank7.instance70.status;49120;64;;0
uncore.mca.bank7.instance70.addr;49184;64;;0
uncore.mca.bank7.instance70.misc;49248;64;;0
uncore.mca.bank7.instance71.ctl;49600;64;;0
uncore.mca.bank7.instance71.status;49664;64;;0
uncore.mca.bank7.instance71.addr;49728;64;;0
uncore.mca.bank7.instance71.misc;49792;64;;0
uncore.mca.bank7.instance72.ctl;50144;64;;0
uncore.mca.bank7.instance72.status;50208;64;;0
uncore.mca.bank7.instance72.addr;50272;64;;0
uncore.mca.bank7.instance72.misc;50336;64;;0
uncore.mca.bank7.instance73.ctl;50688;64;;0
uncore.mca.bank7.instance73.status;50752;64;;0
uncore.mca.bank7.instance73.addr;50816;64;;0
uncore.mca.bank7.instance73.misc;50880;64;;0
uncore.mca.bank7.instance74.ctl;51232;64;;0
uncore.mca.bank7.instance74.status;51296;64;;0
uncore.mca.bank7.instance74.addr;51360;64;;0
uncore.mca.bank7.instance74.misc;51424;64;;0
uncore.mca.bank7.instance75.ctl;51776;64;;0
uncore.mca.bank7.instance75.status;51840;64;;0
uncore.mca.bank7.instance75.addr;51904;64;;0
uncore.mca.bank7.instance75.misc;51968;64;;0
uncore.mca.bank7.instance76.ctl;52320;64;;0
uncore.mca.bank7.instance76.status;52384;64;;0
uncore.mca.bank7.instance76.addr;52448;64;;0
uncore.mca.bank7.instance76.misc;52512;64;;0
uncore.mca.bank7.instance77.ctl;52864;64;;0
uncore.mca.bank7.instance77.status;52928;64;;0
uncore.mca.bank7.instance77.addr;52992;64;;0
uncore.mca.bank7.instance77.misc;53056;64;;0
uncore.mca.bank7.instance78.ctl;53408;64;;0
uncore.mca.bank7.instance78.status;53472;64;;0
uncore.mca.bank7.instance78.addr;53536;64;;0
uncore.mca.bank7.instance78.misc;53600;64;;0
uncore.mca.bank7.instance79.ctl;53952;64;;0
uncore.mca.bank7.instance79.status;54016;64;;0
uncore.mca.bank7.instance79.addr;54080;64;;0
uncore.mca.bank7.instance79.misc;54144;64;;0
uncore.mca.bank7.instance80.ctl;54496;64;;0
uncore.mca.bank7.instance80.status;54560;64;;0
uncore.mca.bank7.instance80.addr;54624;64;;0
uncore.mca.bank7.instance80.misc;54688;64;;0
uncore.mca.bank7.instance81.ctl;55040;64;;0
uncore.mca.bank7.instance81.status;55104;64;;0
uncore.mca.bank7.instance81.addr;55168;64;;0
uncore.mca.bank7.instance81.misc;55232;64;;0
uncore.mca.bank7.instance82.ctl;55584;64;;0
uncore.mca.bank7.instance82.status;55648;64;;0
uncore.mca.bank7.instance82.addr;55712;64;;0
uncore.mca.bank7.instance82.misc;55776;64;;0
uncore.mca.bank7.instance83.ctl;56128;64;;0
uncore.mca.bank7.instance83.status;56192;64;;0
uncore.mca.bank7.instance83.addr;56256;64;;0
uncore.mca.bank7.instance83.misc;56320;64;;0
uncore.mca.bank7.instance84.ctl;56672;64;;0
uncore.mca.bank7.instance84.status;56736;64;;0
uncore.mca.bank7.instance84.addr;56800;64;;0
uncore.mca.bank7.instance84.misc;56864;64;;0
uncore.mca.bank7.instance85.ctl;57216;64;;0
uncore.mca.bank7.instance85.status;57280;64;;0
uncore.mca.bank7.instance85.addr;57344;64;;0
uncore.mca.bank7.instance85.misc;57408;64;;0
uncore.mca.bank7.instance86.ctl;57760;64;;0
uncore.mca.bank7.instance86.status;57824;64;;0
uncore.mca.bank7.instance86.addr;57888;64;;0
uncore.mca.bank7.instance86.misc;57952;64;;0
uncore.mca.bank7.instance87.ctl;58304;64;;0
uncore.mca.bank7.instance87.status;58368;64;;0
uncore.mca.bank7.instance87.addr;58432;64;;0
uncore.mca.bank7.instance87.misc;58496;64;;0
uncore.mca.bank7.instance88.ctl;58848;64;;0
uncore.mca.bank7.instance88.status;58912;64;;0
uncore.mca.bank7.instance88.addr;58976;64;;0
uncore.mca.bank7.instance88.misc;59040;64;;0
uncore.mca.bank7.instance89.ctl;59392;64;;0
uncore.mca.bank7.instance89.status;59456;64;;0
uncore.mca.bank7.instance89.addr;59520;64;;0
uncore.mca.bank7.instance89.misc;59584;64;;0
uncore.mca.bank7.instance90.ctl;59936;64;;0
uncore.mca.bank7.instance90.status;60000;64;;0
uncore.mca.bank7.instance90.addr;60064;64;;0
uncore.mca.bank7.instance90.misc;60128;64;;0
uncore.mca.bank7.instance91.ctl;60480;64;;0
uncore.mca.bank7.instance91.status;60544;64;;0
uncore.mca.bank7.instance91.addr;60608;64;;0
uncore.mca.bank7.instance91.misc;60672;64;;0
uncore.mca.bank7.instance92.ctl;61024;64;;0
uncore.mca.bank7.instance92.status;61088;64;;0
uncore.mca.bank7.instance92.addr;61152;64;;0
uncore.mca.bank7.instance92.misc;61216;64;;0
uncore.mca.bank7.instance93.ctl;61568;64;;0
